Block,Seq,Start,End,Strand
148,NZ_CP015779.1,353698,363501,+
148,NZ_AP018443.1,344204,354007,+
148,NZ_CP012725.1,353711,363514,+
148,NZ_CP012729.1,353711,363514,+
148,NC_007530.2,353698,363501,+
148,NZ_CP047099.1,731202,741005,+
148,NZ_CP009700.1,2022762,2012959,-
148,NZ_CP001974.1,353438,363241,+
148,NC_017729.1,344189,353992,+
148,NZ_CP012720.1,353711,363514,+
148,NZ_CP012726.1,353711,363514,+
148,NC_003997.3,353698,363501,+
148,NZ_CP009541.1,2271792,2261990,-
148,NZ_CP012723.1,353711,363514,+
148,NZ_CP029323.1,340720,350523,+
148,NZ_CP008853.1,353524,363327,+
148,NZ_CP009476.1,2406444,2396641,-
148,NZ_CP012722.1,353711,363514,+
148,NC_005945.1,353711,363514,+
148,NZ_CP047104.1,3339785,3349588,+
148,NZ_CP001970.1,353527,363331,+
149,NZ_CP009697.1,3570170,3584515,+
149,NZ_CP009328.1,4386276,4400620,+
149,NZ_CP009315.1,2169907,2184251,+
149,NZ_AP019731.1,4472198,4486542,+
149,NZ_AP014833.1,5105819,5091473,-
149,NZ_CP047098.1,2027925,2013581,-
149,NZ_CP009325.1,4848861,4834517,-
149,NZ_CP019588.1,364090,378434,+
149,NZ_CP009544.1,4511101,4496757,-
149,NZ_CP012730.1,364090,378434,+
149,NZ_CP012724.1,364090,378434,+
149,NZ_CP009331.1,1084209,1069865,-
149,NZ_CP009598.1,4500635,4486291,-
149,NC_012659.1,363977,378321,+
149,NZ_CP047107.1,1395716,1381372,-
149,NZ_CP018903.1,364089,378433,+
149,NZ_CP012727.1,364090,378434,+
149,NZ_CP047131.1,350698,365042,+
149,NZ_CP014179.1,364077,378421,+
149,NZ_CP009981.1,4127518,4113174,-
149,NZ_CP023001.1,3357198,3371542,+
149,NZ_CP012721.1,364090,378434,+
149,NZ_CP010852.1,646669,661013,+
149,NZ_CP031642.1,385680,399935,+
149,NC_012581.1,364431,378775,+
149,NZ_CP029805.1,364442,378786,+
149,NZ_CP010322.1,3309879,3324223,+
149,NZ_CP031643.1,401330,415675,+
149,NZ_CP047111.1,2508967,2494623,-
149,NZ_CP007618.1,3657232,3642888,-
149,NZ_CP001970.2,364088,378432,+
149,NZ_CP006742.1,350954,365298,+
149,NZ_CP009902.1,1487294,1472964,-
149,NZ_CP001974.2,364058,378402,+
149,NZ_CP022044.1,3164231,3178575,+
149,NZ_CP008854.1,363916,378260,+
149,NZ_CP009464.1,732269,717925,-
149,NZ_CP047097.1,4741595,4755939,+
149,NZ_CP007666.1,4465989,4480333,+
149,NZ_CP008846.1,350800,365144,+
149,NZ_CP009341.1,2891093,2905437,+
149,NZ_CP012728.1,364090,378434,+
149,NZ_CP015779.1,364077,378421,+
149,NZ_AP018443.1,354583,368927,+
149,NZ_CP012725.1,364090,378434,+
149,NZ_CP012729.1,364090,378434,+
149,NC_007530.2,364077,378421,+
149,NZ_CP047099.1,741581,755925,+
149,NZ_CP009700.1,2012383,1998039,-
149,NZ_CP001974.1,363817,378161,+
149,NC_017729.1,354568,368912,+
149,NZ_CP012720.1,364090,378434,+
149,NZ_CP012726.1,364090,378434,+
149,NC_003997.3,364077,378421,+
149,NZ_CP009541.1,2261414,2247070,-
149,NZ_CP012723.1,364090,378434,+
149,NZ_CP029323.1,351099,365443,+
149,NZ_CP008853.1,363902,378246,+
149,NZ_CP009476.1,2396065,2381721,-
149,NZ_CP012722.1,364090,378434,+
149,NC_005945.1,364090,378434,+
149,NZ_CP047104.1,3350164,3364508,+
149,NZ_CP001970.1,363907,378251,+
150,NZ_CP009697.1,3589946,3622349,+
150,NZ_CP009328.1,4406051,4438415,+
150,NZ_CP009315.1,2189682,2222047,+
150,NZ_AP019731.1,4491973,4524371,+
150,NZ_AP014833.1,5086042,5053772,-
150,NZ_CP047098.1,2008150,1975880,-
150,NZ_CP009325.1,4829086,4796721,-
150,NZ_CP019588.1,383865,416135,+
150,NZ_CP009544.1,4491326,4459058,-
150,NZ_CP012730.1,383865,416135,+
150,NZ_CP012724.1,383865,416135,+
150,NZ_CP009331.1,1064434,1032070,-
150,NZ_CP009598.1,4480860,4448592,-
150,NC_012659.1,383752,416022,+
150,NZ_CP047107.1,1375941,1343671,-
150,NZ_CP018903.1,383864,416172,+
150,NZ_CP012727.1,383865,416135,+
150,NZ_CP047131.1,370473,402876,+
150,NZ_CP014179.1,383852,416122,+
150,NZ_CP009981.1,4107743,4075473,-
150,NZ_CP023001.1,3376973,3409243,+
150,NZ_CP012721.1,383865,416135,+
150,NZ_CP010852.1,666444,698809,+
150,NZ_CP031642.1,411088,444290,+
150,NC_012581.1,384206,416571,+
150,NZ_CP029805.1,384217,416581,+
150,NZ_CP010322.1,3329654,3362018,+
150,NZ_CP031643.1,419269,452737,+
150,NZ_CP047111.1,2489192,2456922,-
150,NZ_CP007618.1,3637457,3605055,-
150,NZ_CP001970.2,383863,416133,+
150,NZ_CP006742.1,370729,403031,+
150,NZ_CP009902.1,1467533,1435131,-
150,NZ_CP001974.2,383833,416102,+
150,NZ_CP022044.1,3184006,3216276,+
150,NZ_CP008854.1,383692,415957,+
150,NZ_CP009464.1,712494,680130,-
150,NZ_CP047097.1,4761370,4793640,+
150,NZ_CP007666.1,4485764,4518128,+
150,NZ_CP008846.1,370574,402977,+
150,NZ_CP009341.1,2910868,2943136,+
150,NZ_CP012728.1,383865,416135,+
150,NZ_CP015779.1,383852,416122,+
150,NZ_AP018443.1,374358,406722,+
150,NZ_CP012725.1,383865,416135,+
150,NZ_CP012729.1,383865,416135,+
150,NC_007530.2,383852,416122,+
150,NZ_CP047099.1,761356,793626,+
150,NZ_CP009700.1,1992608,1960210,-
150,NZ_CP001974.1,383592,415863,+
150,NC_017729.1,374344,406708,+
150,NZ_CP012720.1,383865,416135,+
150,NZ_CP012726.1,383865,416135,+
150,NC_003997.3,383852,416122,+
150,NZ_CP009541.1,2241639,2209370,-
150,NZ_CP012723.1,383865,416135,+
150,NZ_CP029323.1,370874,403277,+
150,NZ_CP008853.1,383677,416040,+
150,NZ_CP009476.1,2376290,2343926,-
150,NZ_CP012722.1,383865,416135,+
150,NC_005945.1,383865,416135,+
150,NZ_CP047104.1,3369939,3402209,+
150,NZ_CP001970.1,383682,415953,+
151,NZ_CP009697.1,3623943,3632546,+
151,NZ_CP009328.1,4440098,4448707,+
151,NZ_CP009315.1,2223550,2232159,+
151,NZ_AP019731.1,4526010,4534619,+
151,NZ_AP014833.1,5052149,5043540,-
151,NZ_CP047098.1,1974257,1965648,-
151,NZ_CP009325.1,4795128,4786519,-
151,NZ_CP019588.1,417788,426397,+
151,NZ_CP009544.1,4457555,4448946,-
151,NZ_CP012730.1,417788,426397,+
151,NZ_CP012724.1,417788,426397,+
151,NZ_CP009331.1,1030567,1021958,-
151,NZ_CP009598.1,4446909,4438300,-
151,NC_012659.1,417645,426254,+
151,NZ_CP047107.1,1342048,1333439,-
151,NZ_CP018903.1,417826,426435,+
151,NZ_CP012727.1,417788,426397,+
151,NZ_CP047131.1,404515,413124,+
151,NZ_CP014179.1,417745,426354,+
151,NZ_CP009981.1,4073850,4065241,-
151,NZ_CP023001.1,3410896,3419505,+
151,NZ_CP012721.1,417788,426397,+
151,NZ_CP010852.1,700492,709101,+
151,NZ_CP031642.1,446197,454800,+
151,NC_012581.1,418254,426862,+
151,NZ_CP029805.1,418129,426744,+
151,NZ_CP010322.1,3363655,3372264,+
151,NZ_CP031643.1,458741,467307,+
151,NZ_CP047111.1,2455299,2446690,-
151,NZ_CP007618.1,3603461,3594852,-
151,NZ_CP001970.2,417786,426395,+
151,NZ_CP006742.1,404670,413279,+
151,NZ_CP009902.1,1433492,1424882,-
151,NZ_CP001974.2,417755,426364,+
151,NZ_CP022044.1,3217899,3226508,+
151,NZ_CP008854.1,417459,426067,+
151,NZ_CP009464.1,678447,669838,-
151,NZ_CP047097.1,4795263,4803872,+
151,NZ_CP007666.1,4519811,4528420,+
151,NZ_CP008846.1,404526,413135,+
151,NZ_CP009341.1,2944774,2953383,+
151,NZ_CP012728.1,417788,426397,+
151,NZ_CP015779.1,417677,426286,+
151,NZ_AP018443.1,408405,417014,+
151,NZ_CP012725.1,417788,426397,+
151,NZ_CP012729.1,417788,426397,+
151,NC_007530.2,417745,426354,+
151,NZ_CP047099.1,795249,803858,+
151,NZ_CP009700.1,1958571,1949962,-
151,NZ_CP001974.1,417516,426125,+
151,NC_017729.1,408391,417000,+
151,NZ_CP012720.1,417788,426397,+
151,NZ_CP012726.1,417788,426397,+
151,NC_003997.3,417745,426354,+
151,NZ_CP009541.1,2207762,2199153,-
151,NZ_CP012723.1,417788,426397,+
151,NZ_CP029323.1,404915,413524,+
151,NZ_CP008853.1,417542,426151,+
151,NZ_CP009476.1,2342243,2333634,-
151,NZ_CP012722.1,417788,426397,+
151,NC_005945.1,417788,426397,+
151,NZ_CP047104.1,3403832,3412441,+
151,NZ_CP001970.1,417561,426170,+
152,NZ_CP009697.1,3632547,3638312,+
152,NZ_CP009328.1,4448708,4454473,+
152,NZ_CP009315.1,2232160,2237925,+
152,NZ_AP019731.1,4534620,4540385,+
152,NZ_AP014833.1,5043538,5037774,-
152,NZ_CP047098.1,1965646,1959882,-
152,NZ_CP009325.1,4786517,4780753,-
152,NZ_CP019588.1,426398,432163,+
152,NZ_CP009544.1,4448944,4443180,-
152,NZ_CP012730.1,426398,432163,+
152,NZ_CP012724.1,426398,432163,+
152,NZ_CP009331.1,1021956,1016192,-
152,NZ_CP009598.1,4438298,4432534,-
152,NC_012659.1,426255,432020,+
152,NZ_CP047107.1,1333437,1327673,-
152,NZ_CP018903.1,426436,432201,+
152,NZ_CP012727.1,426398,432163,+
152,NZ_CP047131.1,413125,418890,+
152,NZ_CP014179.1,426355,432120,+
152,NZ_CP009981.1,4065239,4059475,-
152,NZ_CP023001.1,3419506,3425271,+
152,NZ_CP012721.1,426398,432163,+
152,NZ_CP010852.1,709102,714867,+
152,NZ_CP031642.1,456127,461881,+
152,NC_012581.1,426863,432629,+
152,NZ_CP029805.1,426745,432510,+
152,NZ_CP010322.1,3372265,3378030,+
152,NZ_CP031643.1,467308,473028,+
152,NZ_CP047111.1,2446688,2440924,-
152,NZ_CP007618.1,3594850,3589084,-
152,NZ_CP001970.2,426396,432161,+
152,NZ_CP006742.1,413280,419045,+
152,NZ_CP009902.1,1424880,1419114,-
152,NZ_CP001974.2,426365,432130,+
152,NZ_CP022044.1,3226509,3232274,+
152,NZ_CP008854.1,426068,431833,+
152,NZ_CP009464.1,669836,664072,-
152,NZ_CP047097.1,4803873,4809638,+
152,NZ_CP007666.1,4528421,4534186,+
152,NZ_CP008846.1,413136,418901,+
152,NZ_CP009341.1,2953384,2959149,+
152,NZ_CP012728.1,426398,432163,+
152,NZ_CP015779.1,426287,432052,+
152,NZ_AP018443.1,417015,422779,+
152,NZ_CP012725.1,426398,432163,+
152,NZ_CP012729.1,426398,432163,+
152,NC_007530.2,426355,432120,+
152,NZ_CP047099.1,803859,809624,+
152,NZ_CP009700.1,1949960,1944196,-
152,NZ_CP001974.1,426126,431891,+
152,NC_017729.1,417001,422766,+
152,NZ_CP012720.1,426398,432163,+
152,NZ_CP012726.1,426398,432163,+
152,NC_003997.3,426355,432120,+
152,NZ_CP009541.1,2199151,2193387,-
152,NZ_CP012723.1,426398,432163,+
152,NZ_CP029323.1,413525,419290,+
152,NZ_CP008853.1,426152,431917,+
152,NZ_CP009476.1,2333632,2327868,-
152,NZ_CP012722.1,426398,432163,+
152,NC_005945.1,426398,432163,+
152,NZ_CP047104.1,3412442,3418207,+
152,NZ_CP001970.1,426171,431936,+
153,NZ_CP009697.1,3638420,3653491,+
153,NZ_CP009328.1,4454580,4469650,+
153,NZ_CP009315.1,2238033,2253103,+
153,NZ_AP019731.1,4540493,4555563,+
153,NZ_AP014833.1,5037666,5022599,-
153,NZ_CP047098.1,1959774,1944707,-
153,NZ_CP009325.1,4780645,4765575,-
153,NZ_CP019588.1,432271,447338,+
153,NZ_CP009544.1,4443072,4428005,-
153,NZ_CP012730.1,432271,447338,+
153,NZ_CP012724.1,432271,447338,+
153,NZ_CP009331.1,1016084,1001014,-
153,NZ_CP009598.1,4432426,4417359,-
153,NC_012659.1,432128,447195,+
153,NZ_CP047107.1,1327565,1312498,-
153,NZ_CP018903.1,432309,447379,+
153,NZ_CP012727.1,432271,447338,+
153,NZ_CP047131.1,418998,434068,+
153,NZ_CP014179.1,432228,447295,+
153,NZ_CP009981.1,4059367,4044300,-
153,NZ_CP023001.1,3425379,3440446,+
153,NZ_CP012721.1,432271,447338,+
153,NZ_CP010852.1,714975,730045,+
153,NZ_CP031642.1,462007,477344,+
153,NC_012581.1,432737,447806,+
153,NZ_CP029805.1,432618,447688,+
153,NZ_CP010322.1,3378138,3393209,+
153,NZ_CP031643.1,474796,489882,+
153,NZ_CP047111.1,2440816,2425749,-
153,NZ_CP007618.1,3588977,3573905,-
153,NZ_CP001970.2,432270,447337,+
153,NZ_CP006742.1,419153,434223,+
153,NZ_CP009902.1,1419007,1403935,-
153,NZ_CP001974.2,432238,447305,+
153,NZ_CP022044.1,3232382,3247449,+
153,NZ_CP008854.1,431941,447007,+
153,NZ_CP009464.1,663964,648894,-
153,NZ_CP047097.1,4809746,4824813,+
153,NZ_CP007666.1,4534293,4549362,+
153,NZ_CP008846.1,419009,434080,+
153,NZ_CP009341.1,2959257,2974324,+
153,NZ_CP012728.1,432271,447338,+
153,NZ_CP015779.1,432160,447227,+
153,NZ_AP018443.1,422887,437957,+
153,NZ_CP012725.1,432271,447338,+
153,NZ_CP012729.1,432271,447338,+
153,NC_007530.2,432228,447295,+
153,NZ_CP047099.1,809732,824799,+
153,NZ_CP009700.1,1944088,1929018,-
153,NZ_CP001974.1,431999,447066,+
153,NC_017729.1,422873,437946,+
153,NZ_CP012720.1,432271,447338,+
153,NZ_CP012726.1,432271,447338,+
153,NC_003997.3,432228,447295,+
153,NZ_CP009541.1,2193279,2178212,-
153,NZ_CP012723.1,432271,447338,+
153,NZ_CP029323.1,419397,434468,+
153,NZ_CP008853.1,432025,447095,+
153,NZ_CP009476.1,2327760,2312690,-
153,NZ_CP012722.1,432271,447338,+
153,NC_005945.1,432271,447338,+
153,NZ_CP047104.1,3418315,3433382,+
153,NZ_CP001970.1,432044,447111,+
156,NZ_CP009697.1,3691338,3738687,+
156,NZ_CP009328.1,4507496,4554941,+
156,NZ_CP009315.1,2290951,2338396,+
156,NZ_AP019731.1,4593408,4640758,+
156,NZ_AP014833.1,4985109,4937664,-
156,NZ_CP047098.1,1907217,1859771,-
156,NZ_CP009325.1,4727727,4680281,-
156,NZ_CP019588.1,484828,532273,+
156,NZ_CP009544.1,4390158,4342712,-
156,NZ_CP012730.1,484828,532273,+
156,NZ_CP012724.1,484828,532273,+
156,NZ_CP009331.1,963166,915720,-
156,NZ_CP009598.1,4379512,4332066,-
156,NC_012659.1,484685,532130,+
156,NZ_CP047107.1,1275008,1227562,-
156,NZ_CP018903.1,484867,532312,+
156,NZ_CP012727.1,484828,532273,+
156,NZ_CP047131.1,471914,519263,+
156,NZ_CP014179.1,484785,532230,+
156,NZ_CP009981.1,4006810,3959365,-
156,NZ_CP023001.1,3477936,3525380,+
156,NZ_CP012721.1,484828,532273,+
156,NZ_CP010852.1,767893,815338,+
156,NZ_CP031642.1,477477,525830,+
156,NC_012581.1,3754434,3706986,-
156,NZ_CP029805.1,485533,532978,+
156,NZ_CP010322.1,3431057,3478501,+
156,NZ_CP031643.1,490036,538369,+
156,NZ_CP047111.1,2388259,2340813,-
156,NZ_CP007618.1,3536026,3488578,-
156,NZ_CP001970.2,484826,532271,+
156,NZ_CP006742.1,472069,519419,+
156,NZ_CP009902.1,1366057,1318609,-
156,NZ_CP001974.2,484795,532240,+
156,NZ_CP022044.1,3284939,3332384,+
156,NZ_CP008854.1,484494,531935,+
156,NZ_CP009464.1,611047,563601,-
156,NZ_CP047097.1,4862302,4909747,+
156,NZ_CP007666.1,4587207,4634654,+
156,NZ_CP008846.1,471926,519276,+
156,NZ_CP009341.1,3012172,3059617,+
156,NZ_CP012728.1,484828,532273,+
156,NZ_CP015779.1,484717,532162,+
156,NZ_AP018443.1,475805,523250,+
156,NZ_CP012725.1,484828,532273,+
156,NZ_CP012729.1,484828,532273,+
156,NC_007530.2,484785,532230,+
156,NZ_CP047099.1,862289,909734,+
156,NZ_CP009700.1,1891173,1843822,-
156,NZ_CP001974.1,484556,532004,+
156,NC_017729.1,475794,523239,+
156,NZ_CP012720.1,484828,532273,+
156,NZ_CP012726.1,484828,532273,+
156,NC_003997.3,484785,532230,+
156,NZ_CP009541.1,2140722,2093276,-
156,NZ_CP012723.1,484828,532273,+
156,NZ_CP029323.1,472313,519664,+
156,NZ_CP008853.1,484939,532384,+
156,NZ_CP009476.1,2274842,2227396,-
156,NZ_CP012722.1,484828,532273,+
156,NC_005945.1,484828,532273,+
156,NZ_CP047104.1,3470872,3518317,+
156,NZ_CP001970.1,484602,532048,+
157,NZ_CP009697.1,3745293,3758675,+
157,NZ_CP009328.1,4561546,4574915,+
157,NZ_CP009315.1,2344988,2358357,+
157,NZ_AP019731.1,4647363,4660744,+
157,NZ_AP014833.1,4931067,4917698,-
157,NZ_CP047098.1,1853174,1839805,-
157,NZ_CP009325.1,4673682,4660313,-
157,NZ_CP019588.1,538871,552240,+
157,NZ_CP009544.1,4335881,4322512,-
157,NZ_CP012730.1,538871,552240,+
157,NZ_CP012724.1,538871,552240,+
157,NZ_CP009331.1,909120,895751,-
157,NZ_CP009598.1,4325469,4312100,-
157,NC_012659.1,538728,552097,+
157,NZ_CP047107.1,1220965,1207596,-
157,NZ_CP018903.1,538910,552292,+
157,NZ_CP012727.1,538871,552240,+
157,NZ_CP047131.1,525869,539251,+
157,NZ_CP014179.1,538828,552197,+
157,NZ_CP009981.1,3952767,3939398,-
157,NZ_CP023001.1,3531978,3545347,+
157,NZ_CP012721.1,538871,552240,+
157,NZ_CP010852.1,821944,835313,+
157,NZ_CP031642.1,532434,545776,+
157,NC_012581.1,3700382,3687013,-
157,NZ_CP029805.1,539584,552953,+
157,NZ_CP010322.1,3484922,3498290,+
157,NZ_CP031643.1,545193,558522,+
157,NZ_CP047111.1,2334216,2320847,-
157,NZ_CP007618.1,3481972,3468589,-
157,NZ_CP001970.2,538878,552247,+
157,NZ_CP006742.1,526018,539387,+
157,NZ_CP009902.1,1312365,1298981,-
157,NZ_CP001974.2,538838,552207,+
157,NZ_CP022044.1,3338982,3352351,+
157,NZ_CP008854.1,538533,551906,+
157,NZ_CP009464.1,557004,543635,-
157,NZ_CP047097.1,4916345,4929714,+
157,NZ_CP007666.1,4641261,4654630,+
157,NZ_CP008846.1,525883,539265,+
157,NZ_CP009341.1,3066221,3079590,+
157,NZ_CP012728.1,538871,552240,+
157,NZ_CP015779.1,538760,552129,+
157,NZ_AP018443.1,529848,543217,+
157,NZ_CP012725.1,538871,552240,+
157,NZ_CP012729.1,538871,552240,+
157,NC_007530.2,538828,552197,+
157,NZ_CP047099.1,916332,929701,+
157,NZ_CP009700.1,1837221,1823839,-
157,NZ_CP001974.1,538608,551978,+
157,NC_017729.1,529845,543214,+
157,NZ_CP012720.1,538871,552240,+
157,NZ_CP012726.1,538871,552240,+
157,NC_003997.3,538828,552197,+
157,NZ_CP009541.1,2086673,2073305,-
157,NZ_CP012723.1,538871,552240,+
157,NZ_CP029323.1,526262,539644,+
157,NZ_CP008853.1,538981,552350,+
157,NZ_CP009476.1,2220799,2207430,-
157,NZ_CP012722.1,538871,552240,+
157,NC_005945.1,538871,552240,+
157,NZ_CP047104.1,3524917,3538286,+
157,NZ_CP001970.1,538655,552024,+
158,NZ_CP009697.1,3762148,3811105,+
158,NZ_CP009328.1,4578429,4627523,+
158,NZ_CP009315.1,2361871,2410959,+
158,NZ_AP019731.1,4664217,4713173,+
158,NZ_AP014833.1,4914184,4865091,-
158,NZ_CP047098.1,1836291,1787198,-
158,NZ_CP009325.1,4656799,4607704,-
158,NZ_CP019588.1,555754,604846,+
158,NZ_CP009544.1,4318998,4269905,-
158,NZ_CP012730.1,555754,604846,+
158,NZ_CP012724.1,555754,604846,+
158,NZ_CP009331.1,892249,843154,-
158,NZ_CP009598.1,4308586,4259493,-
158,NC_012659.1,555611,604703,+
158,NZ_CP047107.1,1204082,1154989,-
158,NZ_CP018903.1,555765,604863,+
158,NZ_CP012727.1,555754,604846,+
158,NZ_CP047131.1,542724,591681,+
158,NZ_CP014179.1,555711,604803,+
158,NZ_CP009981.1,3935884,3886791,-
158,NZ_CP023001.1,3548861,3597953,+
158,NZ_CP012721.1,555754,604846,+
158,NZ_CP010852.1,838827,887921,+
158,NZ_CP031642.1,549417,598642,+
158,NC_012581.1,3683499,3634405,-
158,NZ_CP029805.1,556467,605561,+
158,NZ_CP010322.1,3501804,3550894,+
158,NZ_CP031643.1,561859,611555,+
158,NZ_CP047111.1,2317333,2268240,-
158,NZ_CP007618.1,3465053,3415958,-
158,NZ_CP001970.2,555761,604853,+
158,NZ_CP006742.1,542901,591857,+
158,NZ_CP009902.1,1295445,1246350,-
158,NZ_CP001974.2,555721,604813,+
158,NZ_CP022044.1,3355865,3404957,+
158,NZ_CP008854.1,555420,604504,+
158,NZ_CP009464.1,540121,491021,-
158,NZ_CP047097.1,4933228,4982320,+
158,NZ_CP007666.1,4658144,4707238,+
158,NZ_CP008846.1,542906,591863,+
158,NZ_CP009341.1,3083021,3132113,+
158,NZ_CP012728.1,555754,604846,+
158,NZ_CP015779.1,555643,604735,+
158,NZ_AP018443.1,546719,595813,+
158,NZ_CP012725.1,555754,604846,+
158,NZ_CP012729.1,555754,604846,+
158,NC_007530.2,555711,604803,+
158,NZ_CP047099.1,933215,982307,+
158,NZ_CP009700.1,1820366,1771409,-
158,NZ_CP001974.1,555492,604581,+
158,NC_017729.1,546728,595821,+
158,NZ_CP012720.1,555754,604846,+
158,NZ_CP012726.1,555754,604846,+
158,NC_003997.3,555711,604803,+
158,NZ_CP009541.1,2069791,2020698,-
158,NZ_CP012723.1,555754,604846,+
158,NZ_CP029323.1,543075,592032,+
158,NZ_CP008853.1,555780,604867,+
158,NZ_CP009476.1,2203916,2154821,-
158,NZ_CP012722.1,555754,604846,+
158,NC_005945.1,555754,604846,+
158,NZ_CP047104.1,3541800,3590892,+
158,NZ_CP001970.1,555538,604630,+
159,NZ_CP009697.1,3811810,3830992,+
159,NZ_CP009328.1,4628228,4647409,+
159,NZ_CP009315.1,2411664,2430848,+
159,NZ_AP019731.1,4713878,4733060,+
159,NZ_AP014833.1,4864386,4845205,-
159,NZ_CP047098.1,1786493,1767311,-
159,NZ_CP009325.1,4606999,4587817,-
159,NZ_CP019588.1,605551,624734,+
159,NZ_CP009544.1,4269200,4250018,-
159,NZ_CP012730.1,605551,624733,+
159,NZ_CP012724.1,605551,624733,+
159,NZ_CP009331.1,842449,823267,-
159,NZ_CP009598.1,4258788,4239611,-
159,NC_012659.1,605408,624591,+
159,NZ_CP047107.1,1154284,1135102,-
159,NZ_CP018903.1,605568,624750,+
159,NZ_CP012727.1,605551,624733,+
159,NZ_CP047131.1,592386,611568,+
159,NZ_CP014179.1,605508,624691,+
159,NZ_CP009981.1,3886086,3866904,-
159,NZ_CP023001.1,3598658,3617763,+
159,NZ_CP012721.1,605551,624733,+
159,NZ_CP010852.1,888626,907802,+
159,NZ_CP031642.1,599347,618821,+
159,NC_012581.1,3633700,3614519,-
159,NZ_CP029805.1,606266,625446,+
159,NZ_CP010322.1,3551599,3570782,+
159,NZ_CP031643.1,612260,631704,+
159,NZ_CP047111.1,2267535,2248353,-
159,NZ_CP007618.1,3415253,3396131,-
159,NZ_CP001970.2,605558,624741,+
159,NZ_CP006742.1,592562,611744,+
159,NZ_CP009902.1,1245645,1226173,-
159,NZ_CP001974.2,605518,624701,+
159,NZ_CP022044.1,3405662,3424845,+
159,NZ_CP008854.1,605209,624394,+
159,NZ_CP009464.1,490316,471135,-
159,NZ_CP047097.1,4983025,5002207,+
159,NZ_CP007666.1,4707943,4727125,+
159,NZ_CP008846.1,592568,611750,+
159,NZ_CP009341.1,3132818,3152001,+
159,NZ_CP012728.1,605551,624733,+
159,NZ_CP015779.1,605440,624623,+
159,NZ_AP018443.1,596518,615701,+
159,NZ_CP012725.1,605551,624733,+
159,NZ_CP012729.1,605551,624733,+
159,NC_007530.2,605508,624691,+
159,NZ_CP047099.1,983012,1002195,+
159,NZ_CP009700.1,1770704,1751523,-
159,NZ_CP001974.1,605286,624469,+
159,NC_017729.1,596526,615709,+
159,NZ_CP012720.1,605551,624733,+
159,NZ_CP012726.1,605551,624733,+
159,NC_003997.3,605508,624691,+
159,NZ_CP009541.1,2019993,2000811,-
159,NZ_CP012723.1,605551,624733,+
159,NZ_CP029323.1,592737,611919,+
159,NZ_CP008853.1,605572,624753,+
159,NZ_CP009476.1,2154116,2134933,-
159,NZ_CP012722.1,605551,624733,+
159,NC_005945.1,605551,624734,+
159,NZ_CP047104.1,3591597,3610780,+
159,NZ_CP001970.1,605335,624519,+
160,NZ_CP009697.1,3832804,3947771,+
160,NZ_CP009328.1,4649221,4764213,+
160,NZ_CP009315.1,2432660,2547654,+
160,NZ_AP019731.1,4734872,4849841,+
160,NZ_AP014833.1,4843393,4728429,-
160,NZ_CP047098.1,1765499,1650534,-
160,NZ_CP009325.1,4586005,4471011,-
160,NZ_CP019588.1,626546,741363,+
160,NZ_CP009544.1,4248206,4133212,-
160,NZ_CP012730.1,626545,741361,+
160,NZ_CP012724.1,626545,741361,+
160,NZ_CP009331.1,821455,706457,-
160,NZ_CP009598.1,4237799,4122805,-
160,NC_012659.1,626403,741368,+
160,NZ_CP047107.1,1133290,1018318,-
160,NZ_CP018903.1,626562,741529,+
160,NZ_CP012727.1,626545,741361,+
160,NZ_CP047131.1,613380,728347,+
160,NZ_CP014179.1,626503,741468,+
160,NZ_CP009981.1,3865092,3750127,-
160,NZ_CP023001.1,3619575,3734490,+
160,NZ_CP012721.1,626545,741361,+
160,NZ_CP010852.1,909614,1024609,+
160,NZ_CP031642.1,620631,735178,+
160,NC_012581.1,3612707,3497714,-
160,NZ_CP029805.1,627258,742252,+
160,NZ_CP010322.1,3572594,3687586,+
160,NZ_CP031643.1,633513,750076,+
160,NZ_CP047111.1,2246541,2131569,-
160,NZ_CP007618.1,3394319,3279322,-
160,NZ_CP001970.2,626553,741518,+
160,NZ_CP006742.1,613556,728525,+
160,NZ_CP009902.1,1224361,1109368,-
160,NZ_CP001974.2,626513,741478,+
160,NZ_CP022044.1,3426657,3541651,+
160,NZ_CP008854.1,626206,741155,+
160,NZ_CP009464.1,469323,354335,-
160,NZ_CP047097.1,5004019,5118991,+
160,NZ_CP007666.1,4728937,4843930,+
160,NZ_CP008846.1,613562,728532,+
160,NZ_CP009341.1,3153813,3268807,+
160,NZ_CP012728.1,626545,741361,+
160,NZ_CP015779.1,626435,741400,+
160,NZ_AP018443.1,617513,732507,+
160,NZ_CP012725.1,626545,741361,+
160,NZ_CP012729.1,626545,741361,+
160,NC_007530.2,626503,741468,+
160,NZ_CP047099.1,1004007,1118972,+
160,NZ_CP009700.1,1749711,1634741,-
160,NZ_CP001974.1,626281,741249,+
160,NC_017729.1,617521,732514,+
160,NZ_CP012720.1,626545,741361,+
160,NZ_CP012726.1,626545,741360,+
160,NC_003997.3,626503,741467,+
160,NZ_CP009541.1,1998999,1884006,-
160,NZ_CP012723.1,626545,741361,+
160,NZ_CP029323.1,613731,728696,+
160,NZ_CP008853.1,626565,741559,+
160,NZ_CP009476.1,2133121,2018125,-
160,NZ_CP012722.1,626545,741361,+
160,NC_005945.1,626546,741363,+
160,NZ_CP047104.1,3612592,3727564,+
