assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_900095805.1,PRJNA224116,SAMEA4393802,,,na,,287,287,Pseudomonas aeruginosa,,PA14Or_reads,latest,Complete Genome,Major,Full,2016/09/06,PA14Or,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_900095805.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/805/GCF_900095805.1_PA14Or,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900095805.1/GCF_900095805.1_PA14Or_genomic.fna.gz,PSAE.0521.00229,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900095805.1_PA14Or_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900095805.1_PA14Or_genomic.fna_prepare-split125N.fna,6541482,1,1,GCF_900095805.1_PA14Or_genomic.fna_prepare-split125N.fna,PA14Or,nan,Pseudomonas aeruginosa nan
GCF_900149285.1,PRJNA224116,SAMEA26686918,,,na,,287,287,Pseudomonas aeruginosa,,PcyII-10,latest,Complete Genome,Major,Full,2017/01/26,PcyII-10,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_900149285.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/149/285/GCF_900149285.1_PcyII-10,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900149285.1/GCF_900149285.1_PcyII-10_genomic.fna.gz,PSAE.0521.00230,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900149285.1_PcyII-10_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900149285.1_PcyII-10_genomic.fna_prepare-split125N.fna,6288645,1,1,GCF_900149285.1_PcyII-10_genomic.fna_prepare-split125N.fna,PcyII-10,nan,Pseudomonas aeruginosa nan
GCF_900243355.1,PRJNA224116,SAMEA104432335,,,na,,287,287,Pseudomonas aeruginosa,,RW109,latest,Complete Genome,Major,Full,2017/12/20,RW109,CARDIFF SCHOOL OF BIOSCIENCES,GCA_900243355.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/243/355/GCF_900243355.1_RW109,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900243355.1/GCF_900243355.1_RW109_genomic.fna.gz,PSAE.0521.00326,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900243355.1_RW109_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900243355.1_RW109_genomic.fna_prepare-split125N.fna,7756224,3,1,GCF_900243355.1_RW109_genomic.fna_prepare-split125N.fna,RW109,nan,Pseudomonas aeruginosa nan
GCF_900497025.1,PRJNA224116,SAMEA4785251,,,na,,287,287,Pseudomonas aeruginosa,,1,latest,Complete Genome,Major,Full,2019/01/29,ASM90049702v1,Leibniz-Institut DSMZ-Deutsche Sammlung von Mikro,GCA_900497025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/497/025/GCF_900497025.1_ASM90049702v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900497025.1/GCF_900497025.1_ASM90049702v1_genomic.fna.gz,PSAE.0521.00320,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900497025.1_ASM90049702v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900497025.1_ASM90049702v1_genomic.fna_prepare-split125N.fna,7231910,2,1,GCF_900497025.1_ASM90049702v1_genomic.fna_prepare-split125N.fna,ASM90049702v1,nan,Pseudomonas aeruginosa nan
GCF_900618245.1,PRJNA224116,SAMEA4916038,,,na,,287,287,Pseudomonas aeruginosa,,paerg000,latest,Complete Genome,Major,Full,2018/11/28,paerg000,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618245.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/245/GCF_900618245.1_paerg000,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618245.1/GCF_900618245.1_paerg000_genomic.fna.gz,PSAE.0521.00231,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618245.1_paerg000_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618245.1_paerg000_genomic.fna_prepare-split125N.fna,6493562,1,1,GCF_900618245.1_paerg000_genomic.fna_prepare-split125N.fna,paerg000,nan,Pseudomonas aeruginosa nan
GCF_900618255.1,PRJNA224116,SAMEA4916049,,,na,,287,287,Pseudomonas aeruginosa,,paerg002,latest,Complete Genome,Major,Full,2018/11/28,paerg002,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618255.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/255/GCF_900618255.1_paerg002,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618255.1/GCF_900618255.1_paerg002_genomic.fna.gz,PSAE.0521.00232,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618255.1_paerg002_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618255.1_paerg002_genomic.fna_prepare-split125N.fna,6451470,1,1,GCF_900618255.1_paerg002_genomic.fna_prepare-split125N.fna,paerg002,nan,Pseudomonas aeruginosa nan
GCF_900618265.1,PRJNA224116,SAMEA4916061,,,na,,287,287,Pseudomonas aeruginosa,,paerg004,latest,Complete Genome,Major,Full,2018/11/28,paerg004,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618265.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/265/GCF_900618265.1_paerg004,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618265.1/GCF_900618265.1_paerg004_genomic.fna.gz,PSAE.0521.00233,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618265.1_paerg004_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618265.1_paerg004_genomic.fna_prepare-split125N.fna,6452809,1,1,GCF_900618265.1_paerg004_genomic.fna_prepare-split125N.fna,paerg004,nan,Pseudomonas aeruginosa nan
GCF_900618275.1,PRJNA224116,SAMEA4916059,,,na,,287,287,Pseudomonas aeruginosa,,paerg003,latest,Complete Genome,Major,Full,2018/11/28,paerg003,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618275.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/275/GCF_900618275.1_paerg003,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618275.1/GCF_900618275.1_paerg003_genomic.fna.gz,PSAE.0521.00234,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618275.1_paerg003_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618275.1_paerg003_genomic.fna_prepare-split125N.fna,6433962,1,1,GCF_900618275.1_paerg003_genomic.fna_prepare-split125N.fna,paerg003,nan,Pseudomonas aeruginosa nan
GCF_900618285.1,PRJNA224116,SAMEA4916069,,,na,,287,287,Pseudomonas aeruginosa,,paerg005,latest,Complete Genome,Major,Full,2018/11/28,paerg005,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618285.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/285/GCF_900618285.1_paerg005,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618285.1/GCF_900618285.1_paerg005_genomic.fna.gz,PSAE.0521.00235,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618285.1_paerg005_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618285.1_paerg005_genomic.fna_prepare-split125N.fna,6931425,1,1,GCF_900618285.1_paerg005_genomic.fna_prepare-split125N.fna,paerg005,nan,Pseudomonas aeruginosa nan
GCF_900618305.1,PRJNA224116,SAMEA4916107,,,na,,287,287,Pseudomonas aeruginosa,,paerg009,latest,Complete Genome,Major,Full,2018/11/28,paerg009,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618305.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/305/GCF_900618305.1_paerg009,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618305.1/GCF_900618305.1_paerg009_genomic.fna.gz,PSAE.0521.00236,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618305.1_paerg009_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618305.1_paerg009_genomic.fna_prepare-split125N.fna,6941287,1,1,GCF_900618305.1_paerg009_genomic.fna_prepare-split125N.fna,paerg009,nan,Pseudomonas aeruginosa nan
GCF_900618315.1,PRJNA224116,SAMEA4916108,,,na,,287,287,Pseudomonas aeruginosa,,paerg010,latest,Complete Genome,Major,Full,2018/11/28,paerg010,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618315.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/315/GCF_900618315.1_paerg010,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618315.1/GCF_900618315.1_paerg010_genomic.fna.gz,PSAE.0521.00237,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618315.1_paerg010_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618315.1_paerg010_genomic.fna_prepare-split125N.fna,6433960,1,1,GCF_900618315.1_paerg010_genomic.fna_prepare-split125N.fna,paerg010,nan,Pseudomonas aeruginosa nan
GCF_900618325.1,PRJNA224116,SAMEA4916113,,,na,,287,287,Pseudomonas aeruginosa,,paerg011,latest,Complete Genome,Major,Full,2018/11/28,paerg011,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/325/GCF_900618325.1_paerg011,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618325.1/GCF_900618325.1_paerg011_genomic.fna.gz,PSAE.0521.00238,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618325.1_paerg011_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618325.1_paerg011_genomic.fna_prepare-split125N.fna,6434133,1,1,GCF_900618325.1_paerg011_genomic.fna_prepare-split125N.fna,paerg011,nan,Pseudomonas aeruginosa nan
GCF_900618335.1,PRJNA224116,SAMEA4916123,,,na,,287,287,Pseudomonas aeruginosa,,paerg012,latest,Complete Genome,Major,Full,2018/11/28,paerg012,"BIOZENTRUM, UNIVERSITY OF BASEL",GCA_900618335.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/618/335/GCF_900618335.1_paerg012,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900618335.1/GCF_900618335.1_paerg012_genomic.fna.gz,PSAE.0521.00239,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618335.1_paerg012_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900618335.1_paerg012_genomic.fna_prepare-split125N.fna,6434020,1,1,GCF_900618335.1_paerg012_genomic.fna_prepare-split125N.fna,paerg012,nan,Pseudomonas aeruginosa nan
GCF_900636735.1,PRJNA224116,SAMEA3856675,,,na,,287,287,Pseudomonas aeruginosa,strain=NCTC11445,,latest,Complete Genome,Major,Full,2018/12/20,43941_C01,SC,GCA_900636735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/735/GCF_900636735.1_43941_C01,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900636735.1/GCF_900636735.1_43941_C01_genomic.fna.gz,PSAE.0521.00240,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636735.1_43941_C01_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636735.1_43941_C01_genomic.fna_prepare-split125N.fna,6766292,1,1,GCF_900636735.1_43941_C01_genomic.fna_prepare-split125N.fna,43941_C01,NCTC11445,Pseudomonas aeruginosa NCTC11445
GCF_900636755.1,PRJNA224116,SAMEA3856677,,,na,,287,287,Pseudomonas aeruginosa,strain=NCTC12903,,latest,Complete Genome,Major,Full,2018/12/20,43941_E01,SC,GCA_900636755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/755/GCF_900636755.1_43941_E01,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900636755.1/GCF_900636755.1_43941_E01_genomic.fna.gz,PSAE.0521.00241,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636755.1_43941_E01_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636755.1_43941_E01_genomic.fna_prepare-split125N.fna,6839985,1,1,GCF_900636755.1_43941_E01_genomic.fna_prepare-split125N.fna,43941_E01,NCTC12903,Pseudomonas aeruginosa NCTC12903
GCF_900636975.1,PRJNA224116,SAMEA3923580,,,na,,287,287,Pseudomonas aeruginosa,strain=NCTC13715,,latest,Complete Genome,Major,Full,2018/12/20,45813_F01,SC,GCA_900636975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/975/GCF_900636975.1_45813_F01,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900636975.1/GCF_900636975.1_45813_F01_genomic.fna.gz,PSAE.0521.00242,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636975.1_45813_F01_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900636975.1_45813_F01_genomic.fna_prepare-split125N.fna,6765311,1,1,GCF_900636975.1_45813_F01_genomic.fna_prepare-split125N.fna,45813_F01,NCTC13715,Pseudomonas aeruginosa NCTC13715
GCF_900637045.1,PRJNA224116,SAMEA4007823,,,na,,287,287,Pseudomonas aeruginosa,strain=NCTC10728,,latest,Complete Genome,Major,Full,2018/12/20,46837_C02,SC,GCA_900637045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/045/GCF_900637045.1_46837_C02,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900637045.1/GCF_900637045.1_46837_C02_genomic.fna.gz,PSAE.0521.00243,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900637045.1_46837_C02_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900637045.1_46837_C02_genomic.fna_prepare-split125N.fna,6363395,1,1,GCF_900637045.1_46837_C02_genomic.fna_prepare-split125N.fna,46837_C02,NCTC10728,Pseudomonas aeruginosa NCTC10728
GCF_902703185.1,PRJNA224116,SAMEA6246860,,,na,,287,287,Pseudomonas aeruginosa,strain=PcyII-29,PcyII-29,latest,Complete Genome,Major,Full,2020/01/25,PcyII-29,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_902703185.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/703/185/GCF_902703185.1_PcyII-29,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_902703185.1/GCF_902703185.1_PcyII-29_genomic.fna.gz,PSAE.0521.00244,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703185.1_PcyII-29_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703185.1_PcyII-29_genomic.fna_prepare-split125N.fna,6621209,1,1,GCF_902703185.1_PcyII-29_genomic.fna_prepare-split125N.fna,PcyII-29,PcyII-29,Pseudomonas aeruginosa PcyII-29
GCF_902703195.1,PRJNA224116,SAMEA6246861,,,na,,287,287,Pseudomonas aeruginosa,strain=PcyII-40,PcyII-40,latest,Complete Genome,Major,Full,2020/01/25,PcyII-40,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_902703195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/703/195/GCF_902703195.1_PcyII-40,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_902703195.1/GCF_902703195.1_PcyII-40_genomic.fna.gz,PSAE.0521.00245,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703195.1_PcyII-40_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703195.1_PcyII-40_genomic.fna_prepare-split125N.fna,6831274,1,1,GCF_902703195.1_PcyII-40_genomic.fna_prepare-split125N.fna,PcyII-40,PcyII-40,Pseudomonas aeruginosa PcyII-40
GCF_902703215.1,PRJNA224116,SAMEA6246859,,,na,,287,287,Pseudomonas aeruginosa,strain=C7-25,C7-25,latest,Complete Genome,Major,Full,2020/01/25,C7-25,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_902703215.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/703/215/GCF_902703215.1_C7-25,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_902703215.1/GCF_902703215.1_C7-25_genomic.fna.gz,PSAE.0521.00246,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703215.1_C7-25_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_902703215.1_C7-25_genomic.fna_prepare-split125N.fna,6479881,1,1,GCF_902703215.1_C7-25_genomic.fna_prepare-split125N.fna,C7-25,C7-25,Pseudomonas aeruginosa C7-25
GCF_904866275.1,PRJNA224116,SAMEA3357502,,,na,,287,287,Pseudomonas aeruginosa,,MINF_7A-sc-2280434,latest,Complete Genome,Major,Full,2020/11/01,MINF_7A,Monash University,GCA_904866275.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/866/275/GCF_904866275.1_MINF_7A,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_904866275.1/GCF_904866275.1_MINF_7A_genomic.fna.gz,PSAE.0521.00247,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_904866275.1_MINF_7A_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_904866275.1_MINF_7A_genomic.fna_prepare-split125N.fna,6270455,1,1,GCF_904866275.1_MINF_7A_genomic.fna_prepare-split125N.fna,MINF_7A,nan,Pseudomonas aeruginosa nan
GCF_905071885.1,PRJNA224116,SAMEA3357500,,,na,,287,287,Pseudomonas aeruginosa,,MINF_3A-sc-2280432,latest,Complete Genome,Major,Full,2020/11/19,MINF_3A,Monash University,GCA_905071885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/071/885/GCF_905071885.1_MINF_3A,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_905071885.1/GCF_905071885.1_MINF_3A_genomic.fna.gz,PSAE.0521.00248,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_905071885.1_MINF_3A_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_905071885.1_MINF_3A_genomic.fna_prepare-split125N.fna,6931859,1,1,GCF_905071885.1_MINF_3A_genomic.fna_prepare-split125N.fna,MINF_3A,nan,Pseudomonas aeruginosa nan
GCF_000014625.1,PRJNA224116,SAMN02603591,,,na,,208963,287,Pseudomonas aeruginosa UCBPP-PA14,strain=UCBPP-PA14,,latest,Complete Genome,Major,Full,2006/10/06,ASM1462v1,Massachusetts General Hospital,GCA_000014625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/625/GCF_000014625.1_ASM1462v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_000014625.1/GCF_000014625.1_ASM1462v1_genomic.fna.gz,PSAE.0521.00249,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000014625.1_ASM1462v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000014625.1_ASM1462v1_genomic.fna_prepare-split125N.fna,6537648,1,1,GCF_000014625.1_ASM1462v1_genomic.fna_prepare-split125N.fna,ASM1462v1,UCBPP-PA14,Pseudomonas aeruginosa UCBPP-PA14
GCF_006974045.1,PRJNA224116,SAMN10505679,,,na,,208963,287,Pseudomonas aeruginosa UCBPP-PA14,strain=UCBPP-PA14,,latest,Chromosome,Major,Full,2019/07/15,ASM697404v1,Instituto de Ciencias Biomedicas - Universidade de Sao Paulo,GCA_006974045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/974/045/GCF_006974045.1_ASM697404v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_006974045.1/GCF_006974045.1_ASM697404v1_genomic.fna.gz,PSAE.0521.00250,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_006974045.1_ASM697404v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_006974045.1_ASM697404v1_genomic.fna_prepare-split125N.fna,6536590,1,1,GCF_006974045.1_ASM697404v1_genomic.fna_prepare-split125N.fna,ASM697404v1,UCBPP-PA14,Pseudomonas aeruginosa UCBPP-PA14
GCF_000006765.1,PRJNA57945,SAMN02603714,,,reference genome,,208964,287,Pseudomonas aeruginosa PAO1,strain=PAO1,,latest,Complete Genome,Major,Full,2006/07/07,ASM676v1,PathoGenesis Corporation,GCA_000006765.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/765/GCF_000006765.1_ASM676v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_000006765.1/GCF_000006765.1_ASM676v1_genomic.fna.gz,PSAE.0521.00251,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000006765.1_ASM676v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000006765.1_ASM676v1_genomic.fna_prepare-split125N.fna,6264404,1,1,GCF_000006765.1_ASM676v1_genomic.fna_prepare-split125N.fna,ASM676v1,PAO1,Pseudomonas aeruginosa PAO1
GCF_013001005.1,PRJNA224116,SAMN14421669,,,na,,208964,287,Pseudomonas aeruginosa PAO1,strain=PAO1,,latest,Complete Genome,Major,Full,2020/05/09,ASM1300100v1,Georgia Institute of Technology,GCA_013001005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/001/005/GCF_013001005.1_ASM1300100v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013001005.1/GCF_013001005.1_ASM1300100v1_genomic.fna.gz,PSAE.0521.00252,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013001005.1_ASM1300100v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013001005.1_ASM1300100v1_genomic.fna_prepare-split125N.fna,6217899,1,1,GCF_013001005.1_ASM1300100v1_genomic.fna_prepare-split125N.fna,ASM1300100v1,PAO1,Pseudomonas aeruginosa PAO1
GCF_000017205.1,PRJNA224116,SAMN02603435,,,na,,381754,287,Pseudomonas aeruginosa PA7,strain=PA7,,latest,Complete Genome,Major,Full,2007/07/05,ASM1720v1,J. Craig Venter Institute,GCA_000017205.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/205/GCF_000017205.1_ASM1720v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_000017205.1/GCF_000017205.1_ASM1720v1_genomic.fna.gz,PSAE.0521.00253,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000017205.1_ASM1720v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000017205.1_ASM1720v1_genomic.fna_prepare-split125N.fna,6588339,1,1,GCF_000017205.1_ASM1720v1_genomic.fna_prepare-split125N.fna,ASM1720v1,PA7,Pseudomonas aeruginosa PA7
GCF_000168335.1,PRJNA224116,SAMN02471994,AAQW00000000.1,,na,,388272,287,Pseudomonas aeruginosa PACS2,strain=PACS2,,latest,Chromosome,Major,Full,2006/06/05,ASM16833v1,University of Washington,GCA_000168335.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/335/GCF_000168335.1_ASM16833v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_000168335.1/GCF_000168335.1_ASM16833v1_genomic.fna.gz,PSAE.0521.00254,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000168335.1_ASM16833v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000168335.1_ASM16833v1_genomic.fna_prepare-split125N.fna,6492423,1,1,GCF_000168335.1_ASM16833v1_genomic.fna_prepare-split125N.fna,ASM16833v1,PACS2,Pseudomonas aeruginosa PACS2
GCF_000026645.1,PRJNA224116,SAMEA1705916,,,na,,557722,287,Pseudomonas aeruginosa LESB58,strain=LESB58,,latest,Complete Genome,Major,Full,2008/12/24,ASM2664v1,Wellcome Trust Sanger Institute,GCA_000026645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/645/GCF_000026645.1_ASM2664v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_000026645.1/GCF_000026645.1_ASM2664v1_genomic.fna.gz,PSAE.0521.00255,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000026645.1_ASM2664v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_000026645.1_ASM2664v1_genomic.fna_prepare-split125N.fna,6601757,1,1,GCF_000026645.1_ASM2664v1_genomic.fna_prepare-split125N.fna,ASM2664v1,LESB58,Pseudomonas aeruginosa LESB58
GCF_900185255.1,PRJNA224116,SAMEA104083446,,,na,,910265,287,Pseudomonas aeruginosa C-NN2,,early isolate NN2 (clone C),latest,Complete Genome,Major,Full,2017/06/13,NN2,MHH,GCA_900185255.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/185/255/GCF_900185255.1_NN2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900185255.1/GCF_900185255.1_NN2_genomic.fna.gz,PSAE.0521.00256,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900185255.1_NN2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900185255.1_NN2_genomic.fna_prepare-split125N.fna,6902967,1,1,GCF_900185255.1_NN2_genomic.fna_prepare-split125N.fna,NN2,nan,Pseudomonas aeruginosa C-NN2 nan
